std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures
환경성적표지_인지경로,환경성적표지_인지경로,,2024,환경 및 시민단체 교육 또는 홍보물,환경 및 시민단체 교육 또는 홍보물,17.6,%,698,True,‘환경성적표지 및 저탄소제품’ 로고를 알게 된 경로를 모두 묻는 문항이다.,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 인지 경로,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,76,77,high,,<그림 2-21> 환경성적표지 및 저탄소제품 인지 경로 / <표 2-20> 응답자특성별 환경성적표지 및 저탄소제품 인지 경로
환경성적표지_인지경로,환경성적표지_인지경로,,2024,"신문, 잡지 등 인쇄매체를 통해","신문, 잡지 등 인쇄매체",17.2,%,698,True,‘환경성적표지 및 저탄소제품’ 로고를 알게 된 경로를 모두 묻는 문항이다.,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 인지 경로,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,76,77,high,,<그림 2-21> 환경성적표지 및 저탄소제품 인지 경로 / <표 2-20> 응답자특성별 환경성적표지 및 저탄소제품 인지 경로
환경성적표지_인지경로,환경성적표지_인지경로,,2024,"전시회, 이벤트 등 행사","전시회, 이벤트 등 행사",7.3,%,698,True,‘환경성적표지 및 저탄소제품’ 로고를 알게 된 경로를 모두 묻는 문항이다.,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 인지 경로,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,76,77,high,,<그림 2-21> 환경성적표지 및 저탄소제품 인지 경로 / <표 2-20> 응답자특성별 환경성적표지 및 저탄소제품 인지 경로
환경성적표지_인지경로,환경성적표지_인지경로,,2024,"학교, 직장 등 주변 지인","학교, 직장 등 주변 지인",7.0,%,698,True,‘환경성적표지 및 저탄소제품’ 로고를 알게 된 경로를 모두 묻는 문항이다.,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 인지 경로,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,76,77,high,,<그림 2-21> 환경성적표지 및 저탄소제품 인지 경로 / <표 2-20> 응답자특성별 환경성적표지 및 저탄소제품 인지 경로
환경성적표지_인지경로,환경성적표지_인지경로,,2024,모름(알게 된 경로 없음),모름(알게 된 경로 없음),3.3,%,698,True,‘환경성적표지 및 저탄소제품’ 로고를 알게 된 경로를 모두 묻는 문항이다.,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 인지 경로,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,76,77,high,,<그림 2-21> 환경성적표지 및 저탄소제품 인지 경로 / <표 2-20> 응답자특성별 환경성적표지 및 저탄소제품 인지 경로
환경성적표지_인지경로,환경성적표지_인지경로,,2024,기타,기타,0.1,%,698,True,‘환경성적표지 및 저탄소제품’ 로고를 알게 된 경로를 모두 묻는 문항이다.,2. 환경성적표지 및 저탄소제품 인지도,3) 환경성적표지 및 저탄소제품 인지 경로,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,76,77,high,,<그림 2-21> 환경성적표지 및 저탄소제품 인지 경로 / <표 2-20> 응답자특성별 환경성적표지 및 저탄소제품 인지 경로
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,생활용품,생활용품,44.1,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,식·음료품,식·음료품,31.4,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,개인 위생용품,개인 위생용품,26.5,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,전자제품,전자제품,15.6,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,건축자재 및 인테리어용품,건축자재 및 인테리어용품,15.6,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,"서비스 상품(ex: KTX, 항공 등)","서비스 상품(ex: KTX, 항공 등)",15.2,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,"사무용품(ex: 복사용지, 라벨지 등)","사무용품(ex: 복사용지, 라벨지 등)",14.6,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,제품을 본 적은 없음,제품을 본 적은 없음,3.7,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_본제품,환경성적표지 로고를 본 제품,환경표지 인식,2024,제품을 보았으나 구체적으로 기억나지 않음,제품을 보았으나 구체적으로 기억나지 않음,12.3,%,698,True,‘환경성적표지 또는 저탄소제품’ 로고를 본 제품 유형을 모두 묻는 문항,2. 환경성적표지 및 저탄소제품 인지도,4) 환경성적표지/저탄소제품 노출 제품,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,78,79,high,,<그림 2-22> 환경성적표지/저탄소제품 노출 제품 / <표 2-21> 응답자특성별 환경성적표지/저탄소제품 노출 제품
환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 환경성적표지제품 및 저탄소제품을 모두 우선 구매할 의사가 있음,일반제품보다 환경성적표지제품 및 저탄소제품을 모두 우선 구매할 의사가 있음,39.0,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향
환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 저탄소제품을 우선 구매할 의사가 있음,일반제품보다 저탄소제품을 우선 구매할 의사가 있음,22.3,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향
환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 환경성적표지제품을 우선 구매할 의사가 있음,일반제품보다 환경성적표지제품을 우선 구매할 의사가 있음,31.5,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향
환경성적표지_우선구매의향,환경성적표지 로고 제품 우선 구매 의향,구매 의향,2024,일반제품보다 환경성적표지제품과 저탄소제품을 우선 구매할 의사가 없음,일반제품보다 환경성적표지제품과 저탄소제품을 우선 구매할 의사가 없음,7.2,%,1000,False,제품 구매 시 일반제품보다 환경성적표지 제품 또는 저탄소제품을 우선 구매할 의향이 있는지 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,1) 환경성적표지 및 저탄소제품 구매의향,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,80,81,high,,<그림 2-23> 환경성적표지/저탄소제품 구매의향 / <표 2-22> 응답자특성별 환경성적표지/저탄소제품 구매의향
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,우리 사회의 환경보호 및 개선에 도움,우리 사회의 환경보호 및 개선에 도움,78.6,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,나와 가족의 건강과 안전에 도움,나와 가족의 건강과 안전에 도움,74.9,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,환경성적표지(마크) 신뢰,환경성적표지(마크) 신뢰,44.9,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,일반제품보다 많은 구매 혜택(포인트 적립 등),일반제품보다 많은 구매 혜택(포인트 적립 등),33.3,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,일반제품보다 품질 및 기능 만족,일반제품보다 품질 및 기능 만족,31.3,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,일반제품보다 가격 저렴,일반제품보다 가격 저렴,28.6,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_우선구매이유,환경성적표지 로고 제품 우선 구매 이유,구매 동기,2024,생산/판매기업 신뢰,생산/판매기업 신뢰,8.5,%,928,True,일반제품보다 환경성적표지/저탄소제품을 우선 구매하려는 이유를 묻는 문항이다.,3. 환경성적표지/저탄소제품 구매행동,2) 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,82,83,high,,<그림 2-24> 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유 / <표 2-23> 응답자특성별 일반제품 대비 환경성적표지/저탄소제품 구매의향 이유
환경성적표지_구매유도요인,환경성적표지 인증제품 구매 유도 요인,구매 장벽,2024,일반제품보다 가격 저렴,일반제품보다 가격 저렴,66.7,%,72,True,환경성적표지 인증제품을 우선 구매하게 만드는 요인을 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,3) 환경성적표지 비구매자 구매 유도 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,84,84,high,,<그림 2-25> 환경성적표지 비구매자 환경성적표지 인증제품 구매 유도 방안
환경성적표지_구매유도요인,환경성적표지 인증제품 구매 유도 요인,구매 장벽,2024,일반제품보다 많은 혜택 부여,일반제품보다 많은 구매 혜택,65.3,%,72,True,환경성적표지 인증제품을 우선 구매하게 만드는 요인을 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,3) 환경성적표지 비구매자 구매 유도 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,84,84,high,,<그림 2-25> 환경성적표지 비구매자 환경성적표지 인증제품 구매 유도 방안
환경성적표지_구매유도요인,환경성적표지 인증제품 구매 유도 요인,구매 장벽,2024,일반제품보다 품질 및 기능 만족,일반제품보다 품질 및 기능 만족,50.0,%,72,True,환경성적표지 인증제품을 우선 구매하게 만드는 요인을 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,3) 환경성적표지 비구매자 구매 유도 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,84,84,high,,<그림 2-25> 환경성적표지 비구매자 환경성적표지 인증제품 구매 유도 방안
환경성적표지_구매유도요인,환경성적표지 인증제품 구매 유도 요인,구매 장벽,2024,우리 사회의 환경보호 및 개선에 도움,우리 사회의 환경보호 및 개선에 도움,48.6,%,72,True,환경성적표지 인증제품을 우선 구매하게 만드는 요인을 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,3) 환경성적표지 비구매자 구매 유도 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,84,84,high,,<그림 2-25> 환경성적표지 비구매자 환경성적표지 인증제품 구매 유도 방안
환경성적표지_구매유도요인,환경성적표지 인증제품 구매 유도 요인,구매 장벽,2024,나와 가족의 건강 및 안전에 도움,나와 가족의 건강 및 안전에 도움,40.3,%,72,True,환경성적표지 인증제품을 우선 구매하게 만드는 요인을 묻는 문항,3. 환경성적표지/저탄소제품 구매행동,3) 환경성적표지 비구매자 구매 유도 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,84,84,high,,<그림 2-25> 환경성적표지 비구매자 환경성적표지 인증제품 구매 유도 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,"TV, 유튜브 등 영상매체 홍보 확대","TV, 유튜브 등 영상매체 홍보 확대",64.7,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,"SNS, 카페 및 정보 블로그 등 인터넷 홍보 확대","SNS, 카페 및 정보 블로그 등 인터넷 홍보 확대",47.8,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,환경성적표지(마크) 부착된 상품 확대,환경성적표지(마크) 부착된 상품 확대,47.2,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,대형마트 등 유통매장 안내 강화,대형마트 등 유통매장 안내 강화,40.8,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,"신문, 잡지 등 인쇄매체 홍보 확대","신문, 잡지 등 인쇄매체 홍보 확대",29.0,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,환경 및 시민단체 교육 또는 홍보물 확대,환경 및 시민단체 교육 또는 홍보물 확대,25.4,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,"전시회, 이벤트 등 행사 확대","전시회, 이벤트 등 행사 확대",13.8,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
환경성적표지_확산방안,환경성적표지 확산 방안,정책/확산,2024,"학교, 직장 등 주변 지인을 통한 마케팅 강화","학교, 직장 등 주변 지인을 통한 마케팅 강화",13.8,%,1000,True,환경성적표지를 알리기 위해 필요한 노력은 무엇인지 묻는 문항이다.,4. 환경성적표지 확산 방안,,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,85,87,high,,<그림 2-26> 환경성적표지 확산 방안 / <표 2-24> 응답자특성별 환경성적표지 확산 방안
녹색제품_인지도,녹색제품 인지도,환경 인식,2024,모름,비인지(들어본 적은 있다+전혀 모른다/처음 들어본다),17.8,%,1000,False,녹색제품에 대해 얼마나 알고 있는지 묻는 문항이다.,1. 녹색제품 인지 수준,1) 녹색제품 인지도,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,87,88,high,,<그림 2-27> 녹색제품 인지 수준 / <표 2-25> 응답자특성별 녹색제품 인지 수준
녹색제품_인지도,녹색제품 인지도,환경 인식,2024,알고 있음,인지(잘 알고 있다+조금 알고 있다),82.2,%,1000,False,녹색제품에 대해 얼마나 알고 있는지 묻는 문항이다.,1. 녹색제품 인지 수준,1) 녹색제품 인지도,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,87,88,high,,<그림 2-27> 녹색제품 인지 수준 / <표 2-25> 응답자특성별 녹색제품 인지 수준
녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2024,환경표지제품,환경표지제품,44.4,%,822,False,가장 잘 알고 있는 녹색제품 인증제품 유형을 묻는 문항,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,89,90,high,,<그림 2-28> 환경표지제품/녹색제품 인증제품 인지도 / <표 2-26> 응답자특성별 환경표지제품/녹색제품 인증제품 인지도
녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2024,저탄소제품,저탄소제품,15.9,%,822,False,가장 잘 알고 있는 녹색제품 인증제품 유형을 묻는 문항,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,89,90,high,,<그림 2-28> 환경표지제품/녹색제품 인증제품 인지도 / <표 2-26> 응답자특성별 환경표지제품/녹색제품 인증제품 인지도
녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2024,우수재활용제품,우수재활용제품,4.1,%,822,False,가장 잘 알고 있는 녹색제품 인증제품 유형을 묻는 문항,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,89,90,high,,<그림 2-28> 환경표지제품/녹색제품 인증제품 인지도 / <표 2-26> 응답자특성별 환경표지제품/녹색제품 인증제품 인지도
녹색제품_최고인지제품,녹색제품 중 가장 잘 아는 인증제품,환경 인식,2024,모두 비슷하게 알고 있다,모두 비슷하게 알고 있다,35.5,%,822,False,가장 잘 알고 있는 녹색제품 인증제품 유형을 묻는 문항,1. 녹색제품 인지 수준,2) 녹색제품 인증제품 인지도,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,89,90,high,,<그림 2-28> 환경표지제품/녹색제품 인증제품 인지도 / <표 2-26> 응답자특성별 환경표지제품/녹색제품 인증제품 인지도
녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2024,신뢰할 수 있는 녹색제품에 대한 정보제공 확대,신뢰할 수 있는 녹색제품에 대한 정보제공 확대,68.3,%,1000,True,정부가 녹색제품을 알리기 위해 필요하다고 생각하는 방안을 묻는 문항,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,91,92,high,,<그림 2-29> 환경표지제품/녹색제품 인지도 제고 방안 / <표 2-27> 응답자특성별 환경표지제품/녹색제품 인지도 제고 방안
녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2024,"다양한 구매 혜택 제공(할인, 포인트 지급 등)","다양한 구매 혜택 제공(할인, 포인트 지급 등)",56.2,%,1000,True,정부가 녹색제품을 알리기 위해 필요하다고 생각하는 방안을 묻는 문항,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,91,92,high,,<그림 2-29> 환경표지제품/녹색제품 인지도 제고 방안 / <표 2-27> 응답자특성별 환경표지제품/녹색제품 인지도 제고 방안
녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2024,녹색제품 구매 편의를 위한 유통매장 확대,녹색제품 구매 편의를 위한 유통매장 확대,54.6,%,1000,True,정부가 녹색제품을 알리기 위해 필요하다고 생각하는 방안을 묻는 문항,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,91,92,high,,<그림 2-29> 환경표지제품/녹색제품 인지도 제고 방안 / <표 2-27> 응답자특성별 환경표지제품/녹색제품 인지도 제고 방안
녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2024,다양한 유형의 녹색제품 출시,다양한 유형의 녹색제품 출시,49.0,%,1000,True,정부가 녹색제품을 알리기 위해 필요하다고 생각하는 방안을 묻는 문항,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,91,92,high,,<그림 2-29> 환경표지제품/녹색제품 인지도 제고 방안 / <표 2-27> 응답자특성별 환경표지제품/녹색제품 인지도 제고 방안
녹색제품_인지제고방안,녹색제품 인지도 제고 방안,정책/확산,2024,"녹색제품의 품질, 성능 및 디자인 개선","녹색제품의 품질, 성능 및 디자인 개선",44.1,%,1000,True,정부가 녹색제품을 알리기 위해 필요하다고 생각하는 방안을 묻는 문항,1. 녹색제품 인지 수준,3) 녹색제품 인지도 제고 방안,,2024년 친환경 생활 소비 국민 인지도 조사 결과보고서.pdf,91,92,high,,<그림 2-29> 환경표지제품/녹색제품 인지도 제고 방안 / <표 2-27> 응답자특성별 환경표지제품/녹색제품 인지도 제고 방안
