std_id,std_label,category,year,response_label,std_response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures,prev_value,yoy_delta,flag_jump,flag_mismatch,mismatch_verdict,mismatch_reason,sum_total,flag_sum_violation
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,친환경 인증마크 여부 확인,친환경 인증마크 여부 확인,51.3,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,94.6,True
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,제품의 성분표시 확인,제품의 성분표시 확인,15.8,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,94.6,True
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,인터넷 검색을 통한 제품 정보 및 후기 등을 확인,인터넷 검색을 통한 제품 정보 및 후기 등을 확인,11.6,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,94.6,True
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,판매원에게 확인,판매원에게 확인,6.8,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,94.6,True
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,제조사에 직접 문의,제조사에 직접 문의,,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,,
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,"표시가 되어 있으면, 별도 확인 없이 신뢰","표시가 되어 있으면, 별도 확인 없이 신뢰",9.1,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,94.6,True
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,확인,확인,,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,,
친환경표현_사실확인방법,친환경 관련 표현의 사실 여부 확인 방법,환경성 표시·광고,2023,미확인,미확인,,%,1000,False,"제품 이름, 광고, 포장에 표기된 ‘친환경’, ‘환경 친화적’, ‘무독성’, ‘無환경호르몬’ 등의 표현의 사실 여부를 어떻게 확인하는지 묻는 문항",4. 제품 환경성 표시·광고,"4) 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,2023년 인지도조사 결과보고서.pdf,80,81,medium,"전체 기준으로 명시된 응답 분포는 본문 서술에 나온 6개 항목 중 일부만 수치가 확인되며, 표 이미지의 나머지 항목(제조사에 직접 문의, 확인, 미확인)은 라벨-수치 대응이 불명확해 null로 처리함.","<그림 3-54> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단 / <표 3-68> 친환경, 환경 친화적, 무독성, 無환경호르몬 표현 사실 여부 판단",,,,,,,,
부당환경성표시광고_인지도,부당한 환경성 표시·광고 제도 인지도,환경성 표시·광고,2023,인지(1+2),인지(1+2),68.5,%,1000,False,부당한 환경성 표시 광고 제도를 알고 있는지 묻는 문항,4. 제품 환경성 표시·광고,5) 부당한 환경성 표시 광고 제도의 인지도,"2022년 인지하고 있다 응답 비율은 65.1%였고, 2023년은 68.5%로 3.4%p 상승함",2023년 인지도조사 결과보고서.pdf,81,82,high,,<그림 3-55> 부당한 환경성 표시 광고 제도의 인지도 / <표 3-69> 부당한 환경성 표시 광고 제도의 인지도,,,,,unverifiable,직전 연도(2022) 값이 데이터에 없어 검증 불가,100.0,
부당환경성표시광고_인지도,부당한 환경성 표시·광고 제도 인지도,환경성 표시·광고,2023,비인지(3),비인지(3),31.5,%,1000,False,부당한 환경성 표시 광고 제도를 알고 있는지 묻는 문항,4. 제품 환경성 표시·광고,5) 부당한 환경성 표시 광고 제도의 인지도,"2022년 인지하고 있다 응답 비율은 65.1%였고, 2023년은 68.5%로 3.4%p 상승함",2023년 인지도조사 결과보고서.pdf,81,82,high,,<그림 3-55> 부당한 환경성 표시 광고 제도의 인지도 / <표 3-69> 부당한 환경성 표시 광고 제도의 인지도,,,,,unverifiable,직전 연도(2022) 값이 데이터에 없어 검증 불가,100.0,
부당환경성표시광고_인지경로,부당한 환경성 표시·광고 제도 인지 경로,환경성 표시·광고,2023,"SNS, 카페 및 정보 블로그 등 인터넷","SNS, 카페 및 정보 블로그 등 인터넷",33.7,%,685,False,부당한 환경성 표시 광고 제도의 인지 경로를 묻는 문항,4. 제품 환경성 표시·광고,6) 부당한 환경성 표시 광고 제도의 인지경로,,2023년 인지도조사 결과보고서.pdf,82,83,high,,<그림 3-56> 부당한 환경성 표시 광고 제도의 인지경로 / <표 3-70> 부당한 환경성 표시 광고 제도의 인지경로,,,,,,,77.7,True
부당환경성표시광고_인지경로,부당한 환경성 표시·광고 제도 인지 경로,환경성 표시·광고,2023,TV 등 영상매체 통해,"TV, 유튜브 등 영상매체",31.7,%,685,False,부당한 환경성 표시 광고 제도의 인지 경로를 묻는 문항,4. 제품 환경성 표시·광고,6) 부당한 환경성 표시 광고 제도의 인지경로,,2023년 인지도조사 결과보고서.pdf,82,83,high,,<그림 3-56> 부당한 환경성 표시 광고 제도의 인지경로 / <표 3-70> 부당한 환경성 표시 광고 제도의 인지경로,,,,,,,77.7,True
부당환경성표시광고_인지경로,부당한 환경성 표시·광고 제도 인지 경로,환경성 표시·광고,2023,환경 및 시민단체 교육 또는 홍보물,환경 및 시민단체 교육 또는 홍보물,12.3,%,685,False,부당한 환경성 표시 광고 제도의 인지 경로를 묻는 문항,4. 제품 환경성 표시·광고,6) 부당한 환경성 표시 광고 제도의 인지경로,,2023년 인지도조사 결과보고서.pdf,82,83,high,,<그림 3-56> 부당한 환경성 표시 광고 제도의 인지경로 / <표 3-70> 부당한 환경성 표시 광고 제도의 인지경로,,,,,,,77.7,True
부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,환경성 표시·광고,2023,인체 관한(거짓·과장 표시·광고),인체 관한(거짓·과장 표시·광고),38.2,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 항목을 묻는 문항,4. 제품 환경성 표시·광고,7) 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,2023년 인지도조사 결과보고서.pdf,83,84,high,,<그림 3-57> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고 / <표 3-71> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,,,,,,100.0,
부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,환경성 표시·광고,2023,에너지 절약 관련(거짓·과장 표시·광고),에너지 절약 관련(거짓·과장 표시·광고),30.1,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 항목을 묻는 문항,4. 제품 환경성 표시·광고,7) 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,2023년 인지도조사 결과보고서.pdf,83,84,high,,<그림 3-57> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고 / <표 3-71> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,,,,,,100.0,
부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,환경성 표시·광고,2023,환경오염 감소 관한(거짓·과장 표시·광고),환경오염 감소 관한(거짓·과장 표시·광고),17.6,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 항목을 묻는 문항,4. 제품 환경성 표시·광고,7) 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,2023년 인지도조사 결과보고서.pdf,83,84,high,,<그림 3-57> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고 / <표 3-71> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,,,,,,100.0,
부당환경성표시광고_근절대상,가장 먼저 근절되어야 할 부당한 환경성 표시·광고,환경성 표시·광고,2023,자원순환성 향상 관련(거짓·과장 표시·광고),자원순환성 향상 관련(거짓·과장 표시·광고),14.1,%,1000,False,부당한 환경성 표시·광고 중 가장 먼저 근절되어야 할 항목을 묻는 문항,4. 제품 환경성 표시·광고,7) 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,2023년 인지도조사 결과보고서.pdf,83,84,high,,<그림 3-57> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고 / <표 3-71> 가장 먼저 근절되어야 할 부당한 환경성 표시/광고,,,,,,,100.0,
부당환경성표시광고_우선적발품목,우선적으로 적발해야 하는 부당한 표시·광고 품목,환경성 표시·광고,2023,식/음료품,식/음료품,53.7,%,1000,False,친환경 관련 부당한 환경성 표시·광고를 우선적으로 적발하거나 구입 시 가장 주의해야 하는 품목이 무엇인지 묻는 문항이다.,4. 제품 환경성 표시·광고,8) 우선적으로 적발해야 하는 부당한 표시/광고 품목,,2023년 인지도조사 결과보고서.pdf,84,86,high,,<그림 3-58> 우선적으로 적발해야 하는 부당한 표시/광고 품목 / <표 3-72> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1순위 응답) / <표 3-73> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1+2+3순위 복수응답),,,,,,,93.1,True
부당환경성표시광고_우선적발품목,우선적으로 적발해야 하는 부당한 표시·광고 품목,환경성 표시·광고,2023,생활용품,생활용품,18.9,%,1000,False,친환경 관련 부당한 환경성 표시·광고를 우선적으로 적발하거나 구입 시 가장 주의해야 하는 품목이 무엇인지 묻는 문항이다.,4. 제품 환경성 표시·광고,8) 우선적으로 적발해야 하는 부당한 표시/광고 품목,,2023년 인지도조사 결과보고서.pdf,84,86,high,,<그림 3-58> 우선적으로 적발해야 하는 부당한 표시/광고 품목 / <표 3-72> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1순위 응답) / <표 3-73> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1+2+3순위 복수응답),,,,,,,93.1,True
부당환경성표시광고_우선적발품목,우선적으로 적발해야 하는 부당한 표시·광고 품목,환경성 표시·광고,2023,개인 위생용품,개인 위생용품,14.1,%,1000,False,친환경 관련 부당한 환경성 표시·광고를 우선적으로 적발하거나 구입 시 가장 주의해야 하는 품목이 무엇인지 묻는 문항이다.,4. 제품 환경성 표시·광고,8) 우선적으로 적발해야 하는 부당한 표시/광고 품목,,2023년 인지도조사 결과보고서.pdf,84,86,high,,<그림 3-58> 우선적으로 적발해야 하는 부당한 표시/광고 품목 / <표 3-72> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1순위 응답) / <표 3-73> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1+2+3순위 복수응답),,,,,,,93.1,True
부당환경성표시광고_우선적발품목,우선적으로 적발해야 하는 부당한 표시·광고 품목,환경성 표시·광고,2023,유아용품,유아용품,6.4,%,1000,False,친환경 관련 부당한 환경성 표시·광고를 우선적으로 적발하거나 구입 시 가장 주의해야 하는 품목이 무엇인지 묻는 문항이다.,4. 제품 환경성 표시·광고,8) 우선적으로 적발해야 하는 부당한 표시/광고 품목,,2023년 인지도조사 결과보고서.pdf,84,86,high,,<그림 3-58> 우선적으로 적발해야 하는 부당한 표시/광고 품목 / <표 3-72> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1순위 응답) / <표 3-73> 우선적으로 적발해야 하는 부당한 표시/광고 품목(1+2+3순위 복수응답),,,,,,,93.1,True
부당환경성표시광고_기업대응,부당한 환경성 표시·광고를 줄이기 위한 기업의 대응,환경성 표시·광고,2023,환경표지(마크) 등 인증을 받은 제품만 ‘친환경’ 표현 사용,환경표지(마크) 등 인증을 받은 제품만 ‘친환경’ 표현 사용,61.2,%,1000,True,부당한 환경성 표시·광고를 줄이기 위해 기업이 해야 할 일을 묻는 문항,4. 제품 환경성 표시·광고,9) 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일,,2023년 인지도조사 결과보고서.pdf,86,87,high,,<그림 3-59> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일 / <표 3-74> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일(복수응답),,,,,,,,
부당환경성표시광고_기업대응,부당한 환경성 표시·광고를 줄이기 위한 기업의 대응,환경성 표시·광고,2023,"‘친환경’ 등 환경성을 주장할 경우, 구체적인 근거 반드시 명시","‘친환경’ 등 환경성을 주장할 경우, 구체적인 근거 반드시 명시",53.1,%,1000,True,부당한 환경성 표시·광고를 줄이기 위해 기업이 해야 할 일을 묻는 문항,4. 제품 환경성 표시·광고,9) 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일,,2023년 인지도조사 결과보고서.pdf,86,87,high,,<그림 3-59> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일 / <표 3-74> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일(복수응답),,,,,,,,
부당환경성표시광고_기업대응,부당한 환경성 표시·광고를 줄이기 위한 기업의 대응,환경성 표시·광고,2023,‘친환경’ 등 환경성 표시·광고에 대한 근거자료를 홈페이지 등에 제시,‘친환경’ 등 환경성 표시·광고에 대한 근거자료를 홈페이지 등에 제시,49.9,%,1000,True,부당한 환경성 표시·광고를 줄이기 위해 기업이 해야 할 일을 묻는 문항,4. 제품 환경성 표시·광고,9) 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일,,2023년 인지도조사 결과보고서.pdf,86,87,high,,<그림 3-59> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일 / <표 3-74> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일(복수응답),,,,,,,,
부당환경성표시광고_기업대응,부당한 환경성 표시·광고를 줄이기 위한 기업의 대응,환경성 표시·광고,2023,"제품 환경성 표시·광고에 대해 정부로부터 사전 검토 후, 오류 개선","제품 환경성 표시·광고에 대해 정부로부터 사전 검토 후, 오류 개선",31.2,%,1000,True,부당한 환경성 표시·광고를 줄이기 위해 기업이 해야 할 일을 묻는 문항,4. 제품 환경성 표시·광고,9) 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일,,2023년 인지도조사 결과보고서.pdf,86,87,high,,<그림 3-59> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일 / <표 3-74> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일(복수응답),,,,,,,,
부당환경성표시광고_기업대응,부당한 환경성 표시·광고를 줄이기 위한 기업의 대응,환경성 표시·광고,2023,기타,기타,0.1,%,1000,True,부당한 환경성 표시·광고를 줄이기 위해 기업이 해야 할 일을 묻는 문항,4. 제품 환경성 표시·광고,9) 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일,,2023년 인지도조사 결과보고서.pdf,86,87,high,,<그림 3-59> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일 / <표 3-74> 부당한 환경성 표시/광고를 줄이기 위해 기업이 해야 할 일(복수응답),,,,,,,,
부당환경성표시광고_정부대응,부당한 환경성 표시·광고를 근절하기 위한 정부의 대응,환경성 표시·광고,2023,기업/제품에 대한 처벌 강화,기업/제품에 대한 처벌 강화,69.2,%,1000,True,부당한 환경성 표시·광고를 근절하기 위해 정부가 해야 할 조치를 묻는 문항,4. 제품 환경성 표시·광고,10) 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치,전년 대비 변화 언급 없음,2023년 인지도조사 결과보고서.pdf,87,115,high,,<그림 3-60> 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치 / <표 3-75> 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치(복수응답) / <표 1-1> 모집단 및 표본 할당표 / <표 1-2> 응답자 특성 / <표 1-3> 환경문제 관여도 정의 / <표 1-4> 환경문제 관심도 / <표 1-5> 환경문제 민감도 / <표 1-6> 환경문제 관여도 / <표 1-7> 환경로고 인지도 / <그림 2-1> 환경성적표지 인증로고 인지도 / <그림 2-2> 환경성적표지 인증로고 인지 경로 / <그림 2-3> 환경성적표지 인증로고를 본 제품 / <그림 2-4> 환경성적표지 인증로고 우선 구매 의향 / <그림 2-5> 환경성적표지 인증로고 제품을 / <그림 2-6> 환경성적표지 인증로고 제품을 / <그림 2-7> 저탄소제품 로고 인지도 / <그림 2-8> 저탄소제품 로고 인지 경로 / <그림 2-9> 저탄소제품 우선 구매 의향 / <그림 2-10> 저탄소제품 온실가스 감축에 대한 / <그림 2-11> 저탄소제품 온실가스 감축에 대한 / <그림 2-12> 일상생활에서 / <그림 2-13> 저탄소 친환경생활을 위해 / <그림 2-1> 그린카드 및 물범이 인지도 / <그림 2-2> 그린카드 인지 경로 / <그림 2-1> 그린카드 사용 여부 / <그림 2-2> 그린카드 발급률 / <그림 2-3> 그린카드 사용률 / <그림 2-4> 그린카드 사용 이유 / <그림 2-5> 그린카드 미발급/미사용 이유 / <그림 2-6> 향후 그린카드 발급/사용 의향 / <그림 2-7> 대중교통 이용 시 그린카드 사용 여부 및 사용하지 않는 이유 / <그림 2-8> 그린카드 사용 후 변화 / <그림 2-9> 그린카드에 대한 전반적 만족도 / <그림 2-10> 그린카드 불만족 이유 / <그림 2-11> 포인트 적립을 희망하는 / <그림 2-12> 향후 희망하는,,,,,unverifiable,직전 연도(2022) 값이 데이터에 없어 검증 불가,,
부당환경성표시광고_정부대응,부당한 환경성 표시·광고를 근절하기 위한 정부의 대응,환경성 표시·광고,2023,기업/제품을 소비자에게 공개,기업/제품을 소비자에게 공개,58.3,%,1000,True,부당한 환경성 표시·광고를 근절하기 위해 정부가 해야 할 조치를 묻는 문항,4. 제품 환경성 표시·광고,10) 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치,전년 대비 변화 언급 없음,2023년 인지도조사 결과보고서.pdf,87,115,high,,<그림 3-60> 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치 / <표 3-75> 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치(복수응답) / <표 1-1> 모집단 및 표본 할당표 / <표 1-2> 응답자 특성 / <표 1-3> 환경문제 관여도 정의 / <표 1-4> 환경문제 관심도 / <표 1-5> 환경문제 민감도 / <표 1-6> 환경문제 관여도 / <표 1-7> 환경로고 인지도 / <그림 2-1> 환경성적표지 인증로고 인지도 / <그림 2-2> 환경성적표지 인증로고 인지 경로 / <그림 2-3> 환경성적표지 인증로고를 본 제품 / <그림 2-4> 환경성적표지 인증로고 우선 구매 의향 / <그림 2-5> 환경성적표지 인증로고 제품을 / <그림 2-6> 환경성적표지 인증로고 제품을 / <그림 2-7> 저탄소제품 로고 인지도 / <그림 2-8> 저탄소제품 로고 인지 경로 / <그림 2-9> 저탄소제품 우선 구매 의향 / <그림 2-10> 저탄소제품 온실가스 감축에 대한 / <그림 2-11> 저탄소제품 온실가스 감축에 대한 / <그림 2-12> 일상생활에서 / <그림 2-13> 저탄소 친환경생활을 위해 / <그림 2-1> 그린카드 및 물범이 인지도 / <그림 2-2> 그린카드 인지 경로 / <그림 2-1> 그린카드 사용 여부 / <그림 2-2> 그린카드 발급률 / <그림 2-3> 그린카드 사용률 / <그림 2-4> 그린카드 사용 이유 / <그림 2-5> 그린카드 미발급/미사용 이유 / <그림 2-6> 향후 그린카드 발급/사용 의향 / <그림 2-7> 대중교통 이용 시 그린카드 사용 여부 및 사용하지 않는 이유 / <그림 2-8> 그린카드 사용 후 변화 / <그림 2-9> 그린카드에 대한 전반적 만족도 / <그림 2-10> 그린카드 불만족 이유 / <그림 2-11> 포인트 적립을 희망하는 / <그림 2-12> 향후 희망하는,,,,,unverifiable,직전 연도(2022) 값이 데이터에 없어 검증 불가,,
부당환경성표시광고_정부대응,부당한 환경성 표시·광고를 근절하기 위한 정부의 대응,환경성 표시·광고,2023,위반기업이 발생하지 않도록 기업 교육 강화,위반기업이 발생하지 않도록 기업 교육 강화,33.4,%,1000,True,부당한 환경성 표시·광고를 근절하기 위해 정부가 해야 할 조치를 묻는 문항,4. 제품 환경성 표시·광고,10) 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치,전년 대비 변화 언급 없음,2023년 인지도조사 결과보고서.pdf,87,115,high,,<그림 3-60> 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치 / <표 3-75> 부당한 환경성 표시/광고를 근절 위해 필요한 정부 조치(복수응답) / <표 1-1> 모집단 및 표본 할당표 / <표 1-2> 응답자 특성 / <표 1-3> 환경문제 관여도 정의 / <표 1-4> 환경문제 관심도 / <표 1-5> 환경문제 민감도 / <표 1-6> 환경문제 관여도 / <표 1-7> 환경로고 인지도 / <그림 2-1> 환경성적표지 인증로고 인지도 / <그림 2-2> 환경성적표지 인증로고 인지 경로 / <그림 2-3> 환경성적표지 인증로고를 본 제품 / <그림 2-4> 환경성적표지 인증로고 우선 구매 의향 / <그림 2-5> 환경성적표지 인증로고 제품을 / <그림 2-6> 환경성적표지 인증로고 제품을 / <그림 2-7> 저탄소제품 로고 인지도 / <그림 2-8> 저탄소제품 로고 인지 경로 / <그림 2-9> 저탄소제품 우선 구매 의향 / <그림 2-10> 저탄소제품 온실가스 감축에 대한 / <그림 2-11> 저탄소제품 온실가스 감축에 대한 / <그림 2-12> 일상생활에서 / <그림 2-13> 저탄소 친환경생활을 위해 / <그림 2-1> 그린카드 및 물범이 인지도 / <그림 2-2> 그린카드 인지 경로 / <그림 2-1> 그린카드 사용 여부 / <그림 2-2> 그린카드 발급률 / <그림 2-3> 그린카드 사용률 / <그림 2-4> 그린카드 사용 이유 / <그림 2-5> 그린카드 미발급/미사용 이유 / <그림 2-6> 향후 그린카드 발급/사용 의향 / <그림 2-7> 대중교통 이용 시 그린카드 사용 여부 및 사용하지 않는 이유 / <그림 2-8> 그린카드 사용 후 변화 / <그림 2-9> 그린카드에 대한 전반적 만족도 / <그림 2-10> 그린카드 불만족 이유 / <그림 2-11> 포인트 적립을 희망하는 / <그림 2-12> 향후 희망하는,,,,,unverifiable,직전 연도(2022) 값이 데이터에 없어 검증 불가,,
