std_id,std_label,category,year,response_label,value,unit,base_n,multi_response,question_summary,section,subsection,prev_year_note,source,page_start,page_end,extraction_confidence,warning,figures
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2023,제품 생산/사용 중 발생 및 함유된 유해 물질 감소,92.5,%,1000,False,환경표지(마크) 인증제품(제도)의 세부 속성별 신뢰도를 묻는 문항이다.,2. 환경 표지에 대한 인식,11) 환경표지(마크) 인증제품(제도) 세부속성 신뢰도,’22년 조사 결과 대비 모든 속성에서 신뢰도가 상승함.,2023년 인지도조사 결과보고서.pdf,62,65,high,,"<그림 3-40> 환경표지(마크) 인증제품(제도) 세부속성 신뢰도 / <표 3-46> 제품 생산/사용 중 발생 및 함유된 유해 물질 감소 / <표 3-47> 제품 사용 후 재활용 쉽거나, 폐기물 감소 / <표 3-48> 제품 생산, 사용, 폐기 과정 중 물, 전기 등 자원 절약 / <표 3-49> 건강과 안전에 도움"
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2023,건강과 안전에 도움,92.3,%,1000,False,환경표지(마크) 인증제품(제도)의 세부 속성별 신뢰도를 묻는 문항이다.,2. 환경 표지에 대한 인식,11) 환경표지(마크) 인증제품(제도) 세부속성 신뢰도,’22년 조사 결과 대비 모든 속성에서 신뢰도가 상승함.,2023년 인지도조사 결과보고서.pdf,62,65,high,,"<그림 3-40> 환경표지(마크) 인증제품(제도) 세부속성 신뢰도 / <표 3-46> 제품 생산/사용 중 발생 및 함유된 유해 물질 감소 / <표 3-47> 제품 사용 후 재활용 쉽거나, 폐기물 감소 / <표 3-48> 제품 생산, 사용, 폐기 과정 중 물, 전기 등 자원 절약 / <표 3-49> 건강과 안전에 도움"
환경표지_세부속성_신뢰도,환경표지 인증제품(제도) 세부속성 신뢰도,신뢰도,2023,"제품 생산, 사용, 폐기 과정 중 물, 전기 등 자원 절약",90.8,%,1000,False,환경표지(마크) 인증제품(제도)의 세부 속성별 신뢰도를 묻는 문항이다.,2. 환경 표지에 대한 인식,11) 환경표지(마크) 인증제품(제도) 세부속성 신뢰도,’22년 조사 결과 대비 모든 속성에서 신뢰도가 상승함.,2023년 인지도조사 결과보고서.pdf,62,65,high,,"<그림 3-40> 환경표지(마크) 인증제품(제도) 세부속성 신뢰도 / <표 3-46> 제품 생산/사용 중 발생 및 함유된 유해 물질 감소 / <표 3-47> 제품 사용 후 재활용 쉽거나, 폐기물 감소 / <표 3-48> 제품 생산, 사용, 폐기 과정 중 물, 전기 등 자원 절약 / <표 3-49> 건강과 안전에 도움"
환경표지_전반신뢰도,환경표지 인증제품(제도) 전반 신뢰도,신뢰도,2023,신뢰한다(매우+다소),88.6,%,1000,False,환경표지(마크) 인증제품(제도)에 대한 전반적 신뢰도를 묻는 문항,2. 환경 표지에 대한 인식,12) 환경표지(마크) 인증제품(제도) 전반적 신뢰도,’22년 조사 결과 신뢰도는 85.4%였으며 3.2%p 상승함,2023년 인지도조사 결과보고서.pdf,65,66,high,,<그림 3-41> 환경표지(마크) 인증제품(제도) 전반적 신뢰도 / <표 3-50> 환경표지(마크) 인증제품(제도) 전반적 신뢰도
환경표지_불신이유,환경표지 인증제품(제도) 불신 이유,신뢰도,2023,일반제품과의 차별점 알 수 없음,54.9,%,114,False,환경표지(마크) 인증제품(제도)를 신뢰하지 않는 이유를 묻는 문항,2. 환경 표지에 대한 인식,13) 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유,,2023년 인지도조사 결과보고서.pdf,66,67,high,,<그림 3-42> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유 / <표 3-51> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유
환경표지_불신이유,환경표지 인증제품(제도) 불신 이유,신뢰도,2023,정부에 대한 불신,24.2,%,114,False,환경표지(마크) 인증제품(제도)를 신뢰하지 않는 이유를 묻는 문항,2. 환경 표지에 대한 인식,13) 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유,,2023년 인지도조사 결과보고서.pdf,66,67,high,,<그림 3-42> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유 / <표 3-51> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유
환경표지_불신이유,환경표지 인증제품(제도) 불신 이유,신뢰도,2023,사용해보니 성능 부족 문제,10.5,%,114,False,환경표지(마크) 인증제품(제도)를 신뢰하지 않는 이유를 묻는 문항,2. 환경 표지에 대한 인식,13) 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유,,2023년 인지도조사 결과보고서.pdf,66,67,high,,<그림 3-42> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유 / <표 3-51> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유
환경표지_불신이유,환경표지 인증제품(제도) 불신 이유,신뢰도,2023,사용해보니 건강과 안전에 도움 미미,10.4,%,114,False,환경표지(마크) 인증제품(제도)를 신뢰하지 않는 이유를 묻는 문항,2. 환경 표지에 대한 인식,13) 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유,,2023년 인지도조사 결과보고서.pdf,66,67,high,,<그림 3-42> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유 / <표 3-51> 환경표지(마크) 인증제품(제도) 신뢰하지 않는 이유
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,생활용품,74.1,%,1000,True,현행 환경표지(마크) 대상제품군 중 향후 인증제품으로 확대되길 희망하는 품목군을 묻는 문항이다.,2. 환경 표지에 대한 인식,14) 환경표지(마크) 인증제품이 많아지길 희망하는 품목,,2023년 인지도조사 결과보고서.pdf,67,68,high,,<그림 3-43> 환경표지(마크) 인증제품이 많아지길 희망하는 품목 / <표 3-52> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1순위 응답) / <표 3-53> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1+2+3순위 복수응답)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,가전제품,15.4,%,1000,True,현행 환경표지(마크) 대상제품군 중 향후 인증제품으로 확대되길 희망하는 품목군을 묻는 문항이다.,2. 환경 표지에 대한 인식,14) 환경표지(마크) 인증제품이 많아지길 희망하는 품목,,2023년 인지도조사 결과보고서.pdf,67,68,high,,<그림 3-43> 환경표지(마크) 인증제품이 많아지길 희망하는 품목 / <표 3-52> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1순위 응답) / <표 3-53> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1+2+3순위 복수응답)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,유아·어린이 용품,11.2,%,1000,True,현행 환경표지(마크) 대상제품군 중 향후 인증제품으로 확대되길 희망하는 품목군을 묻는 문항이다.,2. 환경 표지에 대한 인식,14) 환경표지(마크) 인증제품이 많아지길 희망하는 품목,,2023년 인지도조사 결과보고서.pdf,67,68,high,,<그림 3-43> 환경표지(마크) 인증제품이 많아지길 희망하는 품목 / <표 3-52> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1순위 응답) / <표 3-53> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1+2+3순위 복수응답)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,개인 위생용품,10.8,%,1000,True,현행 환경표지(마크) 대상제품군 중 향후 인증제품으로 확대되길 희망하는 품목군을 묻는 문항이다.,2. 환경 표지에 대한 인식,14) 환경표지(마크) 인증제품이 많아지길 희망하는 품목,,2023년 인지도조사 결과보고서.pdf,67,68,high,,<그림 3-43> 환경표지(마크) 인증제품이 많아지길 희망하는 품목 / <표 3-52> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1순위 응답) / <표 3-53> 환경표지(마크) 인증제품이 많아지길 희망하는 품목(1+2+3순위 복수응답)
녹색매장_인지도,녹색매장 인지도,환경 인식,2023,인지,67.1,%,1000,False,녹색매장에 대해 얼마나 알고 있는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,2022년 조사 결과 녹색제품 인지도는 55.7%였으며 11.4%p 상승했다고 언급됨,2023년 인지도조사 결과보고서.pdf,68,69,high,,<그림 3-44> 녹색매장 인지도 / <표 3-54> 녹색매장 인지도
녹색매장_인지도,녹색매장 인지도,환경 인식,2023,비인지,32.9,%,1000,False,녹색매장에 대해 얼마나 알고 있는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,2022년 조사 결과 녹색제품 인지도는 55.7%였으며 11.4%p 상승했다고 언급됨,2023년 인지도조사 결과보고서.pdf,68,69,high,,<그림 3-44> 녹색매장 인지도 / <표 3-54> 녹색매장 인지도
녹색매장_인지경로,녹색매장 인지 경로,환경 인식,2023,방문한 매장에서 녹색매장 현판을 보고,49.1,%,671,True,녹색매장을 어떤 경로를 통해 알게 되었는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,,2023년 인지도조사 결과보고서.pdf,69,70,high,,<그림 3-45> 녹색매장 인지 경로 / <표 3-55> 녹색매장 인지 경로(복수응답)
녹색매장_인지경로,녹색매장 인지 경로,환경 인식,2023,"TV, 라디오 등 방송을 통해",35.9,%,671,True,녹색매장을 어떤 경로를 통해 알게 되었는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,,2023년 인지도조사 결과보고서.pdf,69,70,high,,<그림 3-45> 녹색매장 인지 경로 / <표 3-55> 녹색매장 인지 경로(복수응답)
녹색매장_인지경로,녹색매장 인지 경로,환경 인식,2023,"포스터, 리플릿, 책자 등 안내·홍보물을 통해",32.8,%,671,True,녹색매장을 어떤 경로를 통해 알게 되었는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,,2023년 인지도조사 결과보고서.pdf,69,70,high,,<그림 3-45> 녹색매장 인지 경로 / <표 3-55> 녹색매장 인지 경로(복수응답)
녹색매장_인지경로,녹색매장 인지 경로,환경 인식,2023,"동영상, 블로그 등 온라인매체를 통해",22.0,%,671,True,녹색매장을 어떤 경로를 통해 알게 되었는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,,2023년 인지도조사 결과보고서.pdf,69,70,high,,<그림 3-45> 녹색매장 인지 경로 / <표 3-55> 녹색매장 인지 경로(복수응답)
녹색매장_인지경로,녹색매장 인지 경로,환경 인식,2023,"친구, 친척, 직장동료 등 지인을 통해",18.7,%,671,True,녹색매장을 어떤 경로를 통해 알게 되었는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,,2023년 인지도조사 결과보고서.pdf,69,70,high,,<그림 3-45> 녹색매장 인지 경로 / <표 3-55> 녹색매장 인지 경로(복수응답)
녹색매장_인지경로,녹색매장 인지 경로,환경 인식,2023,기타,48.4,%,671,True,녹색매장을 어떤 경로를 통해 알게 되었는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,1) 녹색매장 인지도,,2023년 인지도조사 결과보고서.pdf,69,70,high,,<그림 3-45> 녹색매장 인지 경로 / <표 3-55> 녹색매장 인지 경로(복수응답)
녹색매장_판매제품인지,녹색매장에서 판매하는 제품 인지,환경 인식,2023,친환경 농산물,71.7,%,671,True,녹색매장에서 구매할 수 있다고 생각하는 제품을 묻는 문항이다.,3. 녹색매장 및 대한민국 친환경대전 인지도,2) 녹색매장 판매제품별 인지도,"2022년 조사에서도 ‘친환경 농산물’이 69.5%로 가장 높았으며, 2.2%p 상승했다.",2023년 인지도조사 결과보고서.pdf,70,71,medium,원문 표의 수치가 여러 줄로 나열되어 있어 전체 기준 항목별 값과 라벨을 100% 확정하기 어려웠습니다. 본문 설명에 명시된 ‘친환경 농산물 71.7%’와 표의 항목 순서를 기준으로 추출했습니다.,<그림 3-46> 녹색매장 판매제품별 인지도 / <표 3-56> 녹색매장 판매제품별 인지도(복수응답)
녹색매장_판매제품인지,녹색매장에서 판매하는 제품 인지,환경 인식,2023,환경표지(마크) 인증제품,50.1,%,671,True,녹색매장에서 구매할 수 있다고 생각하는 제품을 묻는 문항이다.,3. 녹색매장 및 대한민국 친환경대전 인지도,2) 녹색매장 판매제품별 인지도,"2022년 조사에서도 ‘친환경 농산물’이 69.5%로 가장 높았으며, 2.2%p 상승했다.",2023년 인지도조사 결과보고서.pdf,70,71,medium,원문 표의 수치가 여러 줄로 나열되어 있어 전체 기준 항목별 값과 라벨을 100% 확정하기 어려웠습니다. 본문 설명에 명시된 ‘친환경 농산물 71.7%’와 표의 항목 순서를 기준으로 추출했습니다.,<그림 3-46> 녹색매장 판매제품별 인지도 / <표 3-56> 녹색매장 판매제품별 인지도(복수응답)
녹색매장_판매제품인지,녹색매장에서 판매하는 제품 인지,환경 인식,2023,저탄소 제품,48.2,%,671,True,녹색매장에서 구매할 수 있다고 생각하는 제품을 묻는 문항이다.,3. 녹색매장 및 대한민국 친환경대전 인지도,2) 녹색매장 판매제품별 인지도,"2022년 조사에서도 ‘친환경 농산물’이 69.5%로 가장 높았으며, 2.2%p 상승했다.",2023년 인지도조사 결과보고서.pdf,70,71,medium,원문 표의 수치가 여러 줄로 나열되어 있어 전체 기준 항목별 값과 라벨을 100% 확정하기 어려웠습니다. 본문 설명에 명시된 ‘친환경 농산물 71.7%’와 표의 항목 순서를 기준으로 추출했습니다.,<그림 3-46> 녹색매장 판매제품별 인지도 / <표 3-56> 녹색매장 판매제품별 인지도(복수응답)
녹색매장_판매제품인지,녹색매장에서 판매하는 제품 인지,환경 인식,2023,에너지 절약제품,30.9,%,671,True,녹색매장에서 구매할 수 있다고 생각하는 제품을 묻는 문항이다.,3. 녹색매장 및 대한민국 친환경대전 인지도,2) 녹색매장 판매제품별 인지도,"2022년 조사에서도 ‘친환경 농산물’이 69.5%로 가장 높았으며, 2.2%p 상승했다.",2023년 인지도조사 결과보고서.pdf,70,71,medium,원문 표의 수치가 여러 줄로 나열되어 있어 전체 기준 항목별 값과 라벨을 100% 확정하기 어려웠습니다. 본문 설명에 명시된 ‘친환경 농산물 71.7%’와 표의 항목 순서를 기준으로 추출했습니다.,<그림 3-46> 녹색매장 판매제품별 인지도 / <표 3-56> 녹색매장 판매제품별 인지도(복수응답)
녹색매장_판매제품인지,녹색매장에서 판매하는 제품 인지,환경 인식,2023,환경친화형(오가닉 소재 등) 제품,28.5,%,671,True,녹색매장에서 구매할 수 있다고 생각하는 제품을 묻는 문항이다.,3. 녹색매장 및 대한민국 친환경대전 인지도,2) 녹색매장 판매제품별 인지도,"2022년 조사에서도 ‘친환경 농산물’이 69.5%로 가장 높았으며, 2.2%p 상승했다.",2023년 인지도조사 결과보고서.pdf,70,71,medium,원문 표의 수치가 여러 줄로 나열되어 있어 전체 기준 항목별 값과 라벨을 100% 확정하기 어려웠습니다. 본문 설명에 명시된 ‘친환경 농산물 71.7%’와 표의 항목 순서를 기준으로 추출했습니다.,<그림 3-46> 녹색매장 판매제품별 인지도 / <표 3-56> 녹색매장 판매제품별 인지도(복수응답)
녹색매장_판매제품인지,녹색매장에서 판매하는 제품 인지,환경 인식,2023,기타,,%,671,True,녹색매장에서 구매할 수 있다고 생각하는 제품을 묻는 문항이다.,3. 녹색매장 및 대한민국 친환경대전 인지도,2) 녹색매장 판매제품별 인지도,"2022년 조사에서도 ‘친환경 농산물’이 69.5%로 가장 높았으며, 2.2%p 상승했다.",2023년 인지도조사 결과보고서.pdf,70,71,medium,원문 표의 수치가 여러 줄로 나열되어 있어 전체 기준 항목별 값과 라벨을 100% 확정하기 어려웠습니다. 본문 설명에 명시된 ‘친환경 농산물 71.7%’와 표의 항목 순서를 기준으로 추출했습니다.,<그림 3-46> 녹색매장 판매제품별 인지도 / <표 3-56> 녹색매장 판매제품별 인지도(복수응답)
녹색제품_판매장소인지도,녹색제품 판매장소 인지도,환경 인식,2023,인지,57.6,%,1000,False,자주 이용하는 대형 유통매장에 녹색제품 판매장소가 설치·운영되고 있다는 사실을 알고 있는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,3) 녹색제품 판매장소 인지도,2022년 62.8%에서 2023년 57.6%로 5.2%p 하락,2023년 인지도조사 결과보고서.pdf,71,72,high,,<그림 3-47> 녹색제품 판매장소 인지도 / <표 3-57> 녹색제품 판매장소 인지도
녹색제품_판매장소인지도,녹색제품 판매장소 인지도,환경 인식,2023,비인지,42.4,%,1000,False,자주 이용하는 대형 유통매장에 녹색제품 판매장소가 설치·운영되고 있다는 사실을 알고 있는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,3) 녹색제품 판매장소 인지도,2022년 62.8%에서 2023년 57.6%로 5.2%p 하락,2023년 인지도조사 결과보고서.pdf,71,72,high,,<그림 3-47> 녹색제품 판매장소 인지도 / <표 3-57> 녹색제품 판매장소 인지도
친환경제품_구매편리성,친환경제품 구매 편리성,구매 경험,2023,편리하다(매우+다소),55.9,%,1000,False,주변 유통매장(온라인 매장 포함)에서 친환경 제품(녹색제품 포함)을 구매하는 것이 얼마나 편리한지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,4) 주변 유통매장(온라인 매장 포함) 친환경제품(녹색제품 포함) 구매 편리성,"2022년 ‘편리함(매우+다소)’ 응답 비율은 48.3%였으며, 2023년에는 55.9%로 7.6%p 상승함",2023년 인지도조사 결과보고서.pdf,72,73,high,,<그림 3-48> 주변 유통매장(온라인 매장 포함) 친환경제품(녹색제품 포함) 구매 편리성 / <표 3-58> 주변 유통매장(온라인 매장 포함) 친환경제품(녹색제품 포함) 구매 편리성
친환경제품_구매편리성,친환경제품 구매 편리성,구매 경험,2023,불편하다(다소+매우),44.1,%,1000,False,주변 유통매장(온라인 매장 포함)에서 친환경 제품(녹색제품 포함)을 구매하는 것이 얼마나 편리한지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,4) 주변 유통매장(온라인 매장 포함) 친환경제품(녹색제품 포함) 구매 편리성,"2022년 ‘편리함(매우+다소)’ 응답 비율은 48.3%였으며, 2023년에는 55.9%로 7.6%p 상승함",2023년 인지도조사 결과보고서.pdf,72,73,high,,<그림 3-48> 주변 유통매장(온라인 매장 포함) 친환경제품(녹색제품 포함) 구매 편리성 / <표 3-58> 주변 유통매장(온라인 매장 포함) 친환경제품(녹색제품 포함) 구매 편리성
대한민국친환경대전_인지도,대한민국 친환경대전 인지도,환경 인식,2023,인지,63.3,%,1000,False,대한민국 친환경대전을 알고 있는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,5) 대한민국 친환경대전 인지도,2022년 인지도 55.5%에서 2023년 63.3%로 7.8%p 상승,2023년 인지도조사 결과보고서.pdf,73,74,high,,<그림 3-49> 대한민국 친환경대전 인지도 / <표 3-59> 대한민국 친환경대전 인지도
대한민국친환경대전_인지도,대한민국 친환경대전 인지도,환경 인식,2023,비인지,36.7,%,1000,False,대한민국 친환경대전을 알고 있는지 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,5) 대한민국 친환경대전 인지도,2022년 인지도 55.5%에서 2023년 63.3%로 7.8%p 상승,2023년 인지도조사 결과보고서.pdf,73,74,high,,<그림 3-49> 대한민국 친환경대전 인지도 / <표 3-59> 대한민국 친환경대전 인지도
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,비누,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,친환경적인 보일러,6.1,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,샴푸,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,태양광 관련,5.0,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,주방용품,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,세제,4.6,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,휴지,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,생활용품,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,공기청정기,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,조명,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,탄소 배출이 적은 가전,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,자연 채광 활용 제품,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,매연 없는 자동차,3.1,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
환경표지_확대희망품목,환경표지 인증제품 확대 희망 품목,정책/확산,2023,의류,,%,1000,False,확대되었으면 하는 친환경제품(녹색제품 포함)을 묻는 문항,3. 녹색매장 및 대한민국 친환경대전 인지도,6) 확대되었으면 하는 친환경제품(녹색제품 포함),,2023년 인지도조사 결과보고서.pdf,74,75,medium,"원문 표가 일부 항목은 수치가 보이지 않거나 줄바꿈으로 뒤섞여 있어, 전체 기준으로 확인 가능한 수치만 일부 항목에만 매칭함. 나머지는 null 처리함.",<표 3-60> 확대되었으면 하는 친환경제품(녹색제품 포함)
